"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000085117",3114.20548141785,1.42947649903231,0.0547742063592148,26.097621381452,3.87964883578498e-150,3.55144500259622e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280729793029,0.0591375042830746,26.0884749303134,4.9271116453466e-150,4.48245502648878e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011822393864,0.0559763325628824,26.0845639056182,5.4571542407991e-150,4.93420485895075e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881912084814,0.0653657198249289,-25.9894502102652,6.51730301195307e-149,5.85682998720515e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948618,25.9632398074474,1.28882642605824e-148,1.15119538589372e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035096386,0.0766076723617424,-25.9198627206365,3.97755836221089e-148,3.53140091218459e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889813063654,0.120040889133191,-25.8986596407752,6.89530142752558e-148,6.08520673286659e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452234679475,0.0832906485798525,25.8675179450568,1.54573266071399e-147,1.35601237819064e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897760312064,0.0467673069429409,-25.8509134296672,2.37623656916535e-147,2.07224701516917e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380417025152,0.0563308605659911,25.808307482688,7.1538993286371e-147,6.2020099003208e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.05868183624407,0.0411581674181356,-25.7222782902035,6.58614889813096e-146,5.67641300939497e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351827242342,0.068309485359113,-25.6702017765895,2.515759688687e-145,2.15565501696912e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523687580275,0.0516717400789767,25.6472275517956,4.5401342278836e-145,3.86777446534962e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251220962472,0.0385650555793174,-25.6255619528389,7.91869946408179e-145,6.70722946561134e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565828438,0.0413538267381325,-25.5810826162046,2.47735800032807e-144,2.08636012621915e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277851734,0.0634670373452471,25.5756822189038,2.84492466662927e-144,2.38230112140808e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768741462,0.124227290088649,-25.5096741235619,1.53964427311299e-143,1.28199306763498e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363763436379,0.0405802569041185,25.4714413663283,4.08622271682934e-143,3.3833005843051e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811838598545,0.0710163816601831,25.460581681525,5.39028895990318e-143,4.43810495480743e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349395342632,0.0634207686162765,25.4410974295923,8.8573956982862e-143,7.25223876674123e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26418730288696,0.0499547096206571,-25.3066690305451,2.69752498835177e-141,2.19647089935516e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939776669204,0.0642142183149578,25.2186791210199,2.49947864596691e-140,2.02402836726705e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829289272181,0.0943255892259673,-25.2136553000941,2.83761038822156e-140,2.28528425691854e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.5595041506617,0.0620487011374611,-25.1335502931288,2.13844934522711e-139,1.71285143749767e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556427175352,0.0559817467492634,25.1075458229073,4.1138504430213e-139,3.27729339617556e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322410553682,0.078620881972508,-25.097964510584,5.23442633975558e-139,4.14757932232891e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563315400765,0.0764401263242836,25.0605702282715,1.33907584452149e-138,1.05536362548437e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776349202581,0.0702041554227072,25.0378838893811,2.36589826999601e-138,1.85471322889368e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013020536735,0.0556424151579385,-24.9832830120965,9.28995540664998e-138,7.24419908905859e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270776372624,0.0455245250555648,24.8812648203076,1.18695099091919e-136,9.20699142324583e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953764757,0.0885451947819124,-24.8118437489321,6.67952755396352e-136,5.15407733457143e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074599049,0.102393330899357,-24.7805274396678,1.45389484735325e-135,1.11601574272355e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057901704941,0.0461084440814957,24.7368793237408,4.29166190143533e-135,3.27722865820486e-133,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334360923909,0.12385462912196,-24.7333800194308,4.68034022864241e-135,3.55561104586247e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714186222,0.079705118675323,24.7164444969598,7.11911092770796e-135,5.38058753090051e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532398768044,0.0471543450619921,24.7129715437343,7.75824336585102e-135,5.83372401662818e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.4499561342694,0.0587749552756935,24.6696254802431,2.26639677387632e-134,1.69554089611112e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495895759788,0.103319777845718,-24.6318663344217,5.75753320519319e-134,4.28558203929986e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720793357,0.067422159143759,-24.5847541666426,1.83892852666597e-133,1.36191601135694e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121457860743,0.0647772760236486,-24.5643947427878,3.03536903692211e-133,2.2367634433079e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054311204886,0.163786584217884,24.486395703287,2.06240966818646e-132,1.51222854177771e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858034807,0.127266694588487,-24.41894629539,1.07611501326948e-131,7.8513777552305e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883915606446,0.0610136114615601,-24.4017543036682,1.63840274737149e-131,1.18949653649069e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098043449178,0.0455389170169927,-24.3962857983036,1.87268154711438e-131,1.35292061967509e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259334562935,0.073527675005826,-24.3798453505746,2.79824930667122e-131,2.01173650154734e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412543424403,0.0777150366620234,-24.3727020612682,3.33146722106852e-131,2.38345455845184e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.13885806375789,0.0878712388366607,-24.3408206379531,7.25177011214395e-131,5.16312018902307e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.08679697985502,0.0858106036620196,-24.3186376834528,1.24517300849579e-130,8.82276913423602e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719560490185,0.0431508455093055,24.2682522796924,4.24344984406742e-130,2.9923427656395e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601954726,0.10135122904956,-24.2007525961808,2.18450356485888e-129,1.53310540661382e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789896736855,0.0747808381621739,24.1759655521357,3.98273114259287e-129,2.78187163884046e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923574050365,0.0798963620972506,-24.1467282096694,8.08157961864089e-129,5.61822266129856e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066286922241,0.0518517298613708,-24.1199835100225,1.54271838183772e-128,1.06744523528283e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805121697361,0.0845078977467388,24.1166952594352,1.67027629755088e-128,1.15030523707032e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358933071,0.107886151229368,-24.1078540636892,2.06790458702502e-128,1.41752454900348e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183371894,0.0841209518626878,-24.1061446502532,2.15505299272908e-128,1.47042458365006e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191729553105,0.0843248936593176,24.0962924156208,2.73374800701409e-128,1.85668101969464e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652026427728,0.0679235927483686,-24.0935468525638,2.9210444590636e-128,1.97478684576511e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579449736,0.106782814205871,-24.0918523606013,3.04297672299277e-128,2.04782607047796e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.2849364634469,0.0533734421053867,-24.0744537500462,4.63005891017452e-128,3.10171855537055e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420422654768,0.0634938523901021,24.0055402085712,2.43396743177535e-127,1.62315891445725e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071759735351,0.061275537460695,24.0017086475479,2.66886433878752e-127,1.77178930743471e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20922000748583,0.0505702925904652,23.9116672169269,2.31615371994387e-126,1.53073872307322e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291839851851,0.0507348171676234,-23.9070221641113,2.5887152322044e-126,1.70323594161734e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759714565,0.200589375863772,23.8923301720648,3.67998309222671e-126,2.41047070281054e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493645913844,0.0773558087480522,23.8500054358865,1.01250840780447e-125,6.60280925408066e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811629384027,0.0645644219864306,-23.8229700896808,1.93090492372944e-125,1.25364214827861e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.497270442945,0.0628968226509934,-23.8051841068851,2.95142996987577e-125,1.90781468842233e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742147628286,0.101650461913137,-23.7817067506156,5.16487160491335e-125,3.32401212721454e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.11916996586327,0.0470614309570758,23.7810441183578,5.24705158453745e-125,3.36221940230056e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018256744444,0.0523200721388434,23.70376256656,3.29753280201509e-124,2.10385447775318e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109102457904,0.0680396442584267,23.6787102892518,5.9759775563684e-124,3.79629125973093e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821243049,0.128306175778793,-23.6338445443067,1.73049753329064e-123,1.09459539251663e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827158554283,0.0386339804409976,-23.6275721045199,2.00751100230714e-123,1.2643887671796e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109967502299,0.0512941589235003,-23.6108691601555,2.98055891613847e-123,1.86925435344889e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.94726999935752,0.0824914085367566,-23.6057309954873,3.36568342399681e-123,2.10184077554513e-121,"ETV5","2119","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043255747843,0.0923897431922102,-23.6003746968124,3.82012126130771e-123,2.37556739025962e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967534645496,0.0673975709225744,-23.586537685181,5.29800048216803e-123,3.28075340782321e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905075288339,0.041132394361391,-23.5557664544276,1.09566178702447e-122,6.75642820801954e-121,"MCFD2","90411","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000188229",4439.01233276079,-1.17289195028781,0.0497930358998773,-23.5553412056706,1.10671205937734e-122,6.79613430462638e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665803086836,0.0479212120228162,-23.5106330435035,3.1753032020731e-122,1.94180990008935e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278425372675,0.0818339908331873,23.4961564766675,4.46498258820726e-122,2.71921129690077e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256163858768,0.0741979341115923,23.4853120838499,5.76305693688403e-122,3.49530589036201e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269022483,0.135565762360876,-23.4844892602738,5.87570993341652e-122,3.54902512289724e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.987803424930577,0.0420927648726989,23.4672972402262,8.80354615637996e-122,5.29578217358073e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208815258,0.116590489690618,-23.461022381937,1.02027301952619e-121,6.11251372429957e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.67301180568102,0.0713116014855769,-23.4605838437017,1.0308434410415e-121,6.15083831338849e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258972348203,0.0508594910028781,-23.4487152735079,1.36240932584128e-121,8.0964470339713e-120,"ENAH","55740","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802310134532,0.0643479613784359,23.435444869442,1.8606104293599e-121,1.1012721489119e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143338540136,0.0663290709213826,-23.3899459746725,5.40915400125165e-121,3.18880446681787e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501591676,0.140991840860476,23.3794735624365,6.91320418575926e-121,4.0592351908255e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686921923,0.0524733351565814,-23.3737166802785,7.91100564923803e-121,4.62668258962183e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286373892666,0.0699906436933447,23.3297431308225,2.21312273284212e-120,1.28920959828566e-118,"ETV1","2115","ETS variant transcription factor 1"
"ENSG00000144959",842.046399250896,-1.75491949316589,0.0752293264259209,-23.3275981128713,2.32689916230777e-120,1.35015117535795e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690162765892,0.13460858651135,23.3038746558298,4.04985143506142e-120,2.34065531176216e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047187907,0.12906026487073,-23.2771912787263,7.5480689408484e-120,4.34544687696186e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369770131,0.0986859121640766,23.2765107737179,7.66880578026121e-120,4.39777663772333e-118,"KLHL24","54800","kelch like family member 24"
